,id,name,lat,lon,symbol,distance,ascent
0,22614,Nationalpark Wanderroute 15 (Munt la Schera),46.6501430,10.2301984,red:white:red_bar,,
1,103607,Wanderwege SG,47.4309774,9.6201700,yellow::yellow_diamond,,
2,112830,,47.3511680,8.4897796,yellow::yellow_diamond,,
3,112831,,47.3291235,8.5007261,yellow::yellow_diamond,,
4,112833,,47.3152439,8.5050559,yellow::yellow_diamond,,
5,112834,,47.3164826,8.5186003,yellow::yellow_diamond,,
6,117485,,46.6864945,8.5941959,red:white:red_bar,,
7,117588,,46.7582930,8.6574212,yellow::yellow_diamond,,
8,118485,Rund um Sulz,47.5352432,8.0967558,yellow::yellow_diamond,,
9,120119,,46.8255681,6.5042809,yellow::yellow_diamond,,
10,120120,Les Praises-La Casba,46.8326800,6.5145084,yellow::yellow_diamond,,
11,120121,La Casba-Les Avattes,46.8356755,6.5227180,yellow::yellow_diamond,,
12,120122,Les Avattes - Hôtel du Chasseron,46.8435439,6.5313614,yellow::yellow_diamond,,
13,120123,Chasseron-Les Illars,46.8556668,6.5501737,yellow::yellow_diamond,,
14,120124,Les Illars-Les Cernets Dessus,46.8634566,6.5658229,yellow::yellow_diamond,,
15,120125,Les Cernets Dessus-Pouetta Raisse,46.8609414,6.6144089,yellow::yellow_diamond,,
16,120126,Pouetta Raisse-Môtiers,46.8964957,6.6098089,yellow::yellow_diamond,,
17,121949,,47.3265932,9.0257357,yellow::yellow_diamond,,
18,121950,Ober Loh - Untere Alpli,47.3204765,9.0322050,yellow::yellow_diamond,,
19,121951,Untere Alpli - Obere Alpli,47.3139131,9.0340285,yellow::yellow_diamond,,
20,121952,Unter Alpli - Schwämmli,47.3096563,9.0309978,yellow::yellow_diamond,,
21,121953,,47.3005555,9.0197317,yellow::yellow_diamond,,
22,121954,,47.2960901,9.0220985,yellow::yellow_diamond,,
23,121955,Obere Tweralp-Untere Tweralp,47.2915794,9.0283607,red:white:red_bar,,
24,121956,Untere Tweralp-Bodenwis,47.2808333,9.0325995,yellow::yellow_diamond,,
25,121957,Bodenwis-Gebertingerwald,47.2717847,9.0363372,yellow::yellow_diamond,,
26,121958,Gebertingerwald-Ricken,47.2671226,9.0409020,yellow::yellow_diamond,,
27,124450,,47.3028875,8.5080851,yellow::yellow_diamond,,
28,124452,,47.2857101,8.5134809,yellow::yellow_diamond,,
29,124453,,47.2712226,8.5262202,yellow::yellow_diamond,,
30,124454,,47.2635986,8.5335671,yellow::yellow_diamond,,
31,124455,,47.2647956,8.5554930,yellow::yellow_diamond,,
32,131855,Mettau Postauto - Sulz,47.5490567,8.1111345,yellow::yellow_diamond,,
33,132472,Triemli - Hohenstein,47.3623550,8.4906313,yellow::yellow_diamond,,
34,132473,Hohenstein - Uetliberg Uto Kulm,47.3552026,8.4892329,yellow::yellow_diamond,,
35,132474,Albisgüetli - Uetliberg Uto Kulm,47.3489275,8.4994754,yellow::yellow_diamond,,
36,135895,Hadlikon - Hadlikon (Bus),47.2887772,8.8581679,yellow::yellow_diamond,,
37,135896,,47.2950460,8.8502490,yellow::yellow_diamond,,
38,135898,,47.2852540,8.8695647,yellow::yellow_diamond,,
39,135901,Dürnten - Hadlikon,47.2831134,8.8494622,yellow::yellow_diamond,,
40,135927,Dürnten - Lettenmoos,47.2750342,8.8356737,yellow::yellow_diamond,,
41,135974,Hasenstrick - Breitenmatt,47.2776044,8.8789713,yellow::yellow_diamond,,
42,135975,Hadlikon - Breitenmatt,47.2819308,8.8686143,yellow::yellow_diamond,,
43,136452,,47.2784240,8.8240752,yellow::yellow_diamond,,
44,136453,,47.2686736,8.8243599,yellow::yellow_diamond,,
45,136454,,47.2691917,8.8436149,yellow::yellow_diamond,,
46,136455,,47.2684960,8.8307534,yellow::yellow_diamond,,
47,136456,,47.2646347,8.8295722,yellow::yellow_diamond,,
48,136457,,47.2616268,8.8433170,yellow::yellow_diamond,,
49,136458,Hinwil - Oberhof,47.2928383,8.8341464,yellow::yellow_diamond,,
50,136459,Dürnten - Hinwil,47.2889124,8.8389398,yellow::yellow_diamond,,
51,136460,Oberhof - Sennschür,47.2793684,8.8162043,yellow::yellow_diamond,,
52,136510,,47.2739260,8.8957778,yellow::yellow_diamond,,
53,136511,,47.2715449,8.8646750,yellow::yellow_diamond,,
54,136512,,47.2672644,8.8559288,yellow::yellow_diamond,,
55,136513,,47.2637302,8.8556643,yellow::yellow_diamond,,
56,136514,,47.2678451,8.8666451,yellow::yellow_diamond,,
57,138981,,47.2698096,8.8204598,yellow::yellow_diamond,,
58,138983,,47.2540752,8.8199090,yellow::yellow_diamond,,
59,138984,Bubikon Dorf - Sennschür,47.2706680,8.8120444,yellow::yellow_diamond,,
60,138988,,47.2729998,8.8442826,yellow::yellow_diamond,,
61,138991,,47.2642278,8.8520052,yellow::yellow_diamond,,
62,138996,,47.2828357,8.8697479,yellow::yellow_diamond,,
63,139014,,47.2736486,8.8562662,yellow::yellow_diamond,,
64,143285,Hinwil - Ambitzgiried,47.3001847,8.8212979,yellow::yellow_diamond,,
65,145771,,47.2585925,7.4437102,yellow::yellow_diamond,,
66,145772,,47.2573848,7.3944437,yellow::yellow_diamond,,
67,145839,,47.2841676,7.3859360,yellow::yellow_diamond,,
68,145840,,47.2892260,7.3930404,yellow::yellow_diamond,,
69,145841,,47.2923335,7.4015379,yellow::yellow_diamond,,
70,145842,,47.2974282,7.4120652,yellow::yellow_diamond,,
71,145843,,47.3018145,7.4201357,yellow::yellow_diamond,,
72,145854,,47.2954952,7.4551799,yellow::yellow_diamond,,
73,145855,,47.2795081,7.4549841,yellow::yellow_diamond,,
74,145859,Gänsbrunnen - Siky-Ranch,47.2692217,7.4606337,yellow::yellow_diamond,,
75,145860,,47.2647082,7.4663391,yellow::yellow_diamond,,
76,149293,,47.3243165,8.7474880,yellow::yellow_diamond,,
77,149889,Trin - Porclis,46.8276562,9.3566840,yellow::yellow_diamond,,
78,149891,,46.8148423,9.3304239,red:white:red_bar,,
79,149892,,46.8071233,9.3196379,red:white:red_bar,,
80,149893,,46.7992609,9.2926408,red:white:red_bar,,
81,151141,,47.2733628,9.4699702,red:white:red_bar,,
82,151142,,47.2847623,9.4866094,red:white:red_bar,,
83,151143,,47.2873698,9.4882413,red:white:red_bar,,
84,151144,,47.3004584,9.4947814,red:white:red_bar,,
85,151145,Zapfen-Diepoldsauer Schwamm,47.3076614,9.4976513,red:white:red_bar,,
86,151146,Diepoldsauer Schwamm-Forstseeli,47.3116644,9.4949743,red:white:red_bar,,
87,151147,Forstseeli-Bildstein,47.3208381,9.4905903,yellow::yellow_diamond,,
88,153094,Bildstein - Eggerstanden,47.3291531,9.4794768,yellow::yellow_diamond,,
89,153096,,47.3264746,9.4474003,yellow::yellow_diamond,,
90,153733,Koblenz-Kraftwerk Klingnau,47.6020574,8.2314126,yellow::yellow_diamond,,
91,153734,,47.5843118,8.2398148,yellow::yellow_diamond,,
92,153735,,47.5745137,8.2547056,yellow::yellow_diamond,,
93,157490,Bonfol-Damphreux,47.4705361,7.1289368,yellow::yellow_diamond,,
94,157491,Damphreux-Coeuvre,47.4643414,7.0999051,yellow::yellow_diamond,,
95,157492,Coeuvre-Sur le Mont,47.4532464,7.0910017,yellow::yellow_diamond,,
96,157493,Sur le Mont-Montignez,47.4690560,7.0695034,yellow::yellow_diamond,,
97,157494,Montignez-Boncourt,47.4924464,7.0359068,yellow::yellow_diamond,,
98,157613,Rotkreuz - Auleten,47.1387062,8.4378550,yellow::yellow_diamond,,
99,157920,Gersellen-Langenbüel,47.2300876,9.3380956,red:white:red_bar,,
100,157921,Haghütten-Schafbergsattel,47.2210069,9.3499408,red:white:red_bar,,
101,157922,Schafbergsattel-Schafberg Vorgipfel,47.2281315,9.3530293,red:white:red_bar,,
102,157923,Schafberg Vorgipfel - Schafberg,47.2291379,9.3519242,blue:white:blue_bar,,
103,157924,Schafbergsattel - Altmannsattel,47.2340179,9.3603323,blue:white:blue_bar,,
104,157925,Altmannsattel,47.2403127,9.3686166,red:white:red_bar,,
105,157926,Gersellen - NN Wegweiser,47.2245686,9.3336317,red:white:red_bar,,
106,162054,,46.9552769,8.3615696,yellow::yellow_diamond,,
107,162055,,46.9519948,8.3583168,yellow::yellow_diamond,,
108,162056,Ängelburg-Chälti,46.9496846,8.3540999,yellow::yellow_diamond,,
109,162057,Chälti-Wasserplatten,46.9472859,8.3510576,red:white:red_bar,,
110,162058,,46.9435259,8.3491933,red:white:red_bar,,
111,162059,,46.9360011,8.3482672,red:white:red_bar,,
112,162060,,46.9316985,8.3474707,red:white:red_bar,,
113,164354,Bahnhof Rothenthurm - Rothenthurm,47.1050349,8.6751580,yellow::yellow_diamond,,
114,164359,Oberdorf - Teuffeli,47.0941150,8.6864452,yellow::yellow_diamond,,
115,164365,Teuffeli - Brüschrainhöchi,47.0731657,8.6907012,red:white:red_bar,,
116,164366,Brüschrainhöchi - Bannegg,47.0603091,8.6769881,red:white:red_bar,,
117,164411,Bannegg - Herrenboden,47.0653198,8.6626505,red:white:red_bar,,
118,164444,Mostelberg - Sattel Talstation,47.0730247,8.6420986,yellow::yellow_diamond,,
119,166101,Thierachern-Willerüti,46.7598806,7.5724681,yellow::yellow_diamond,,
120,167367,Pt. 547 - Bossenhus,47.5711865,8.1720509,yellow::yellow_diamond,,
121,167376,Obere Egg - Bossenhus,47.5735287,8.1566963,yellow::yellow_diamond,,
122,167377,Obere Egg - Mettau Postauto,47.5657155,8.1372072,yellow::yellow_diamond,,
123,167378,Obere Egg - Schwaderloch,47.5768602,8.1454112,yellow::yellow_diamond,,
124,167394,Wandflue - Schwaderloch,47.5845854,8.1535930,yellow::yellow_diamond,,
125,167395,Bossenhus - Wandflue,47.5815338,8.1638673,yellow::yellow_diamond,,
126,167427,Obertschappina-Bruneir,46.6874194,9.3699791,red:white:red_bar,,
127,167428,Bruneir-Ober Gmeind,46.6901260,9.3641505,red:white:red_bar,,
128,167434,Bischolapass-Rüti(Safien),46.7069690,9.3413993,red:white:red_bar,,
129,167446,,46.6313920,9.2784807,red:white:red_bar,,
130,167482,Sennschür - Reipen,47.2743819,8.7933419,yellow::yellow_diamond,,
131,167495,,47.2899811,8.8731512,yellow::yellow_diamond,,
132,167496,,47.2919467,8.8717868,yellow::yellow_diamond,,
133,167499,,47.3006265,8.8538109,yellow::yellow_diamond,,
134,167848,Langenbüel - Rotsteinpass,47.2382059,9.3533639,red:white:red_bar,,
135,167849,1265 - Dreihütten,47.2202034,9.3339613,red:white:red_bar,,
136,167850,Dreihütten - Dreihütten,47.2173451,9.3378799,yellow::yellow_diamond,,
137,167852,Gamplüt - Haghütten,47.2135064,9.3455220,yellow::yellow_diamond,,
138,167853,Haghütten - Egg,47.2111651,9.3491776,yellow::yellow_diamond,,
139,167854,Chuchitobel - Egg,47.2071583,9.3524133,yellow::yellow_diamond,,
140,167859,Ober Gmeind - NN Wegweiser,46.6940216,9.3580008,red:white:red_bar,,
141,167860,- Lüschalp,46.6973567,9.3558052,red:white:red_bar,,
142,167861,Lüschalp - Bischolapass,46.7026190,9.3573588,red:white:red_bar,,
143,167871,,46.6149023,9.2790415,red:white:red_bar,,
144,167872,,46.5916665,9.2744012,red:white:red_bar,,
145,167914,Siebenwegen - Leibstadt Postauto,47.5831771,8.1767364,yellow::yellow_diamond,,
146,167915,Siebenwegen - fixme,47.5815323,8.1871162,yellow::yellow_diamond,,
147,167916,Bossenhus - Sibenwegen,47.5770419,8.1721576,yellow::yellow_diamond,,
148,167917,Siebenwegen - Pt. 547,47.5700726,8.1791919,yellow::yellow_diamond,,
149,167918,Pt. 547 - Mandach,47.5555259,8.1810596,yellow::yellow_diamond,,
150,167919,Bossenhus - Leibstadt Postauto,47.5844347,8.1677826,yellow::yellow_diamond,,
151,167939,Beim Wald - NN Wegweiser,46.7582613,7.5382492,yellow::yellow_diamond,,
152,167940,NN Wegweiser - Geistsee,46.7623297,7.5376834,yellow::yellow_diamond,,
153,167941,Geistsee - NN Wegweiser,46.7624084,7.5348264,yellow::yellow_diamond,,
154,167954,Rothbergegg - Geissberg Chameren,47.5358736,8.1806160,yellow::yellow_diamond,,
155,168317,Bürersteig - Geissberg Chameren,47.5303159,8.1640510,yellow::yellow_diamond,,
156,168320,Bürersteig - Pt. 579,47.5237149,8.1401891,yellow::yellow_diamond,,
157,168321,Bürersteig - Bürerhorn,47.5316528,8.1539101,yellow::yellow_diamond,,
158,168323,Laubberg - Wil,47.5516985,8.1493464,yellow::yellow_diamond,,
159,168421,Alp Grüm-Cavaglia,46.3697229,10.0369988,red:white:red_bar,,
160,169114,Cavaglia-Puntalta,46.3621156,10.0463310,red:white:red_bar,,
161,169115,Puntalta-Cadera,46.3515016,10.0477146,red:white:red_bar,,
162,169116,,46.3358757,10.0530147,red:white:red_bar,,
163,169117,Poschiavo-Poschiavo,46.3260896,10.0565728,yellow::yellow_diamond,,
164,169179,Bürersteig - Remigen,47.5209172,8.1705452,yellow::yellow_diamond,,
165,169199,Alp Grüm-Pozzo del Drago,46.3788051,10.0309017,red:white:red_bar,,
166,169200,Pozzo del Drago-Stazione Ospizio Bernina,46.3962758,10.0267021,red:white:red_bar,,
167,169201,Stazione Ospizio Bernina-Spartiaque,46.4121423,10.0137134,red:white:red_bar,,
168,169202,Spartiacque-Lej Pitschen,46.4160309,10.0048646,red:white:red_bar,,
169,169203,Lej Pitschen-Alp da Buond Sur,46.4228898,9.9985475,red:white:red_bar,,
170,169204,Bernina Lagalb-Talstation Diavolezza,46.4379612,9.9872077,red:white:red_bar,,
171,169205,Talstation Diavolezza-Bernina Suot,46.4431775,9.9747797,red:white:red_bar,,
172,169206,Alp da Buond Sur-Bernina Lagalb,46.4316523,9.9934176,red:white:red_bar,,
173,169978,Etzgen Dorf - Rheinsulz,47.5637093,8.0882016,yellow::yellow_diamond,,
174,169995,Hombergegg - Küttigen,47.4229054,8.0566062,yellow::yellow_diamond,,
175,169996,Hombergegg - Gatter,47.4264270,8.0818478,yellow::yellow_diamond,,
176,169997,Hombergegg - Biberstein,47.4214686,8.0743602,yellow::yellow_diamond,,
177,169998,Gatter - Gisliflue,47.4243831,8.1029744,yellow::yellow_diamond,,
178,170845,Brunni -,47.0384793,8.6997849,yellow::yellow_diamond,,
179,170846,Holzegg-1221,47.0318757,8.6973159,red:white:red_bar,,
180,170847,Holzegg - Grosser Mythen,47.0292475,8.6932785,red:white:red_bar,,
181,170849,Holzegg - Alp Zwüschet Mythen,47.0313045,8.6939265,yellow::yellow_diamond,,
182,170850,Alp Zwüschet Mythen - Zwüschet Mythen,47.0338127,8.6863747,red:white:red_bar,,
183,170851,Alp Zwüschet Mythen - Brunni,47.0377903,8.6965291,red:white:red_bar,,
184,170852,Brunni,47.0439694,8.7048389,yellow::yellow_diamond,,
185,172044,,47.0288790,9.2448662,red:white:red_bar,,
186,172080,Uster - Römerbrünneli,47.3501403,8.7361590,yellow::yellow_diamond,,
187,172130,Sulzerberg - Ittenthal,47.5250677,8.0703421,yellow::yellow_diamond,,
188,172131,Sulzerberg - Schinberg Abz.,47.5279357,8.0791207,yellow::yellow_diamond,,
189,172132,Schinberg Abz. - Ittenthal,47.5201194,8.0696060,yellow::yellow_diamond,,
190,172133,,47.5087437,8.0462899,yellow::yellow_diamond,,
191,172138,,46.6481220,9.0926843,red:white:red_bar,,
192,172223,Plaun Tgiern-Parvalsauns,46.6389767,9.0757543,red:white:red_bar,,
193,172224,Parvalsauns-Alp Diesrut,46.6341223,9.0596659,red:white:red_bar,,
194,172225,,46.6338109,9.0340723,red:white:red_bar,,
195,172227,Camona-Camona dil Terri,46.6334198,9.0094369,red:white:red_bar,,
196,172823,Camona dil Terri-Crap la Crusch,46.6230750,8.9994194,red:white:red_bar,,
197,172824,Crap la Crusch-Capanna Motterascio,46.6025949,9.0013488,red:white:red_bar,,
198,172825,Capanna Motterascio-Garzott,46.5831004,8.9971843,red:white:red_bar,,
199,172826,Garzott-Larecc,46.5708805,8.9899191,red:white:red_bar,,
200,172827,Larecc-Diga Luzzone,46.5647079,8.9764791,red:white:red_bar,,
201,172828,Diga Luzzone-Prato di Compietto,46.5305959,8.9789582,red:white:red_bar,,
202,172960,Ei - fixme,46.8160015,7.4810671,yellow::yellow_diamond,,
203,173119,Thierachern Kirche - Thierachern Kirche,46.7538002,7.5735557,yellow::yellow_diamond,,
204,173120,Thierachern Kirche - fixme,46.7561253,7.5811526,yellow::yellow_diamond,,
205,175309,Albisrieden - Altstetten,47.3779717,8.4790121,yellow::yellow_diamond,,
206,176642,,47.3743453,8.4773379,yellow::yellow_diamond,,
207,176643,Uitikon - Leerbreiti,47.3679735,8.4478256,yellow::yellow_diamond,,
208,176645,Oberurdorf - Leerbreiti,47.3734085,8.4328740,yellow::yellow_diamond,,
209,176646,Altstetten - Stärpel,47.3865239,8.4628501,yellow::yellow_diamond,,
210,176647,Oberurdorf - Weihermatt,47.3821870,8.4266496,yellow::yellow_diamond,,
211,176648,Weihermatt - Schlieren,47.3898200,8.4392441,yellow::yellow_diamond,,
212,176656,,47.3723332,8.4616488,yellow::yellow_diamond,,
213,180120,,47.0587260,8.4725542,red:white:red_bar,,
214,180121,,47.0460439,8.5323884,yellow::yellow_diamond,,
215,180156,Koblenz - Acheberg,47.5969907,8.2570831,yellow::yellow_diamond,,
216,182544,Laufböden-Wangsersee,46.9794269,9.4297457,red:white:red_bar,,
217,182545,Wangsersee-Mugger Chamm,46.9793102,9.4223706,red:white:red_bar,,
218,182546,Mugger Chamm-Pizolhütte,46.9788731,9.4190178,red:white:red_bar,,
219,182547,,46.9754090,9.4072240,red:white:red_bar,,
220,182548,Wildseeluggen-Baföni,46.9650542,9.3756508,red:white:red_bar,,
221,182549,Baföni-Unterlavtina,46.9661916,9.3522379,red:white:red_bar,,
222,182550,Unterlavtina-Weisstannen,46.9814402,9.3469641,red:white:red_bar,,
223,187023,Lägni - Balmenschachen,46.7729983,8.7465782,red:white:red_bar,,
224,187024,Balmenschachen - Blindensee,46.7815588,8.7754817,red:white:red_bar,,
225,187025,Blindensee-Hüflihütte (incomplete),46.7947950,8.8083262,red:white:red_bar,,
226,187026,Schafweg,46.7874793,8.8033043,blue:white:blue_bar,,
227,187027,Hinterbalm-Cavardirashütte,46.7600689,8.8063435,red:white:red_bar,,
228,188401,Cavardirashütte-Alp Cavrain Sut,46.7529915,8.8466774,red:white:red_bar,,
229,188402,Alp Cavrain Sut-Punt Russein,46.7414670,8.8895135,red:white:red_bar,,
230,188403,Cumpadials-Staziun Sumvitg,46.7236843,8.9267996,red:white:red_bar,,
231,188404,Punt Russein-Campadials,46.7219217,8.9106556,red:white:red_bar,,
232,190578,Aathal-Seegräben,47.3391448,8.7691310,yellow::yellow_diamond,,
233,190640,,46.5781592,6.5454745,yellow::yellow_diamond,,
234,190837,Gätterlipass-Rigi Hochflue,47.0142772,8.5555356,blue:white:blue_bar,,
235,192242,Gätterlipass-Egg,47.0157944,8.5638243,red:white:red_bar,,
236,192631,Waldenburg - Schlossruine,47.3809160,7.7497248,yellow::yellow_diamond,,
237,192632,Gerstelflue - Schlossruine,47.3811486,7.7586338,yellow::yellow_diamond,,
238,192633,Gerstelflue - Rehhak,47.3786133,7.7713990,yellow::yellow_diamond,,
239,192637,Rehhag - Lauchflue,47.3770474,7.7850876,yellow::yellow_diamond,,
240,192638,Lauchflue - Geissflue,47.3741066,7.7953276,yellow::yellow_diamond,,
241,192639,Geissflue - Chilchzimmersattel,47.3684208,7.8000786,yellow::yellow_diamond,,
242,192650,800 m - Ober Hauenstein,47.3545211,7.7655252,yellow::yellow_diamond,,
243,192659,Ober Hauenstein - Dürrenberg,47.3567646,7.7589523,yellow::yellow_diamond,,
244,192660,Dürrenberg - Waldenburg,47.3698170,7.7516528,yellow::yellow_diamond,,
245,192679,,47.0008450,6.7975322,yellow::yellow_diamond,,
246,192680,,47.0176240,6.8109911,yellow::yellow_diamond,,
247,192681,,47.0265658,6.8212958,yellow::yellow_diamond,,
248,192701,,47.0374001,6.8331348,yellow::yellow_diamond,,
249,192702,,47.0487439,6.8467639,yellow::yellow_diamond,,
250,192703,,47.0548538,6.8549186,yellow::yellow_diamond,,
251,192704,Tête de Ran-Vue des Alpes,47.0640287,6.8632931,yellow::yellow_diamond,,
252,192705,,47.0592572,6.8707240,yellow::yellow_diamond,,
253,192931,Spitzhof-Schwand,47.0674127,8.2184641,yellow::yellow_diamond,,
254,192932,Schwand-Unter Hellbühl,47.0710115,8.2077621,yellow::yellow_diamond,,
255,192948,"Hellbühl, Moosschür-Schwand",47.0728553,8.2115095,yellow::yellow_diamond,,
256,192957,Hellbühl-Unter Hellbühl,47.0706224,8.1985631,yellow::yellow_diamond,,
257,192958,Im Spitz-Schwand,47.0694164,8.2220825,yellow::yellow_diamond,,
258,192959,Im Spitz-Spitzhof,47.0662254,8.2255817,yellow::yellow_diamond,,
259,192960,Spitzhof - Zinggen,47.0600906,8.2084058,yellow::yellow_diamond,,
260,192961,Spitzhof-Spahau,47.0573093,8.2275911,yellow::yellow_diamond,,
261,192962,Im Spitz-Ob. Stächenrain,47.0725778,8.2264717,yellow::yellow_diamond,,
262,192963,Ob. Stächenrain-Unt. Wolfisbüel,47.0768969,8.2242565,yellow::yellow_diamond,,
263,192964,Rund um Emmen,47.0725778,8.2264717,yellow::yellow_diamond,,
264,193003,,47.3044062,8.8478419,yellow::yellow_diamond,,
265,198374,,47.0112425,8.5674115,blue:white:blue_bar,,
266,206552,Eienwäldli - Herrenrütiboden,46.8084915,8.4287571,yellow::yellow_diamond,,
267,206554,Eienwäldli - Wasserfall,46.8078592,8.4333772,yellow::yellow_diamond,,
268,207260,Wasserfall - Herrenrütiboden,46.8027390,8.4495195,yellow::yellow_diamond,,
269,207261,,46.8090195,8.4490720,red:white:red_bar,,
270,207265,Herrenrütiboden - Alpenrösli,46.7975812,8.4661666,yellow::yellow_diamond,,
271,207351,Herrenrütiboden - Alpenrösli,46.7976513,8.4884875,yellow::yellow_diamond,,
272,207352,Alpenrösli - FIXME,46.8073254,8.5034321,yellow::yellow_diamond,,
273,207353,,46.8073903,8.4987666,red:white:red_bar,,
274,207357,,46.8200857,8.5091798,red:white:red_bar,,
275,207365,,46.8311462,8.5307230,red:white:red_bar,,
276,207367,,46.8387007,8.5817857,red:white:red_bar,,
277,207376,,46.8409370,8.5576790,red:white:red_bar,,
278,207377,,46.8441639,8.5760813,red:white:red_bar,,
279,207383,,46.8454120,8.5945168,red:white:red_bar,,
280,207384,,46.8434379,8.5991908,red:white:red_bar,,
281,207385,,46.8420383,8.6069284,red:white:red_bar,,
282,207390,Höchiberg - FIXME,46.8408450,8.6086589,yellow::yellow_diamond,,
283,207391,Höchiberg - FIXME,46.8489780,8.6158540,yellow::yellow_diamond,,
284,209749,,47.2634571,8.8113496,yellow::yellow_diamond,,
285,214294,Rüssel - Rotenweg,47.2473322,8.8191070,yellow::yellow_diamond,,
286,214295,Rotenweg - Balm,47.2454945,8.8131129,yellow::yellow_diamond,,
287,214296,,47.2558402,8.8368723,yellow::yellow_diamond,,
288,214297,Rüssel - Schwösterrain,47.2481259,8.8120372,yellow::yellow_diamond,,
289,214298,Rotenweg - Lenggis,47.2428529,8.8182308,yellow::yellow_diamond,,
290,214299,Fluh - Balm,47.2420391,8.8124552,yellow::yellow_diamond,,
291,214300,Lenggis - Fluh,47.2397486,8.8174886,yellow::yellow_diamond,,
292,214302,,47.2381302,8.8157630,yellow::yellow_diamond,,
293,214304,,47.2318108,8.8181050,yellow::yellow_diamond,,
294,214305,,47.2327052,8.8213298,yellow::yellow_diamond,,
295,214306,,47.2318265,8.8207999,yellow::yellow_diamond,,
296,214307,,47.2304590,8.8215011,yellow::yellow_diamond,,
297,214308,,47.2295259,8.8204753,yellow::yellow_diamond,,
298,214309,,47.2288785,8.8215300,yellow::yellow_diamond,,
299,214310,,47.2268787,8.8174746,yellow::yellow_diamond,,
300,214311,,47.2268787,8.8158322,yellow::yellow_diamond,,
301,214312,,47.2249908,8.8162452,yellow::yellow_diamond,,
302,214335,Hombrechtikon - Tobel,47.2540639,8.7717979,yellow::yellow_diamond,,
303,214337,,47.2599709,8.7868148,yellow::yellow_diamond,,
304,214477,Sennschür - Bürg,47.2692331,8.8008541,yellow::yellow_diamond,,
305,214478,Wolfhausen,47.2614382,8.7977432,yellow::yellow_diamond,,
306,214883,TP Mollendruz - Romainmôtie,46.6717412,6.4135073,yellow::yellow_diamond,,
307,223796,,47.0350818,9.0060363,yellow::yellow_diamond,,
308,223797,,47.0250262,9.0305856,blue:white:blue_bar,,
309,223798,Schwammhöchi Rundweg,47.0332850,9.0167941,yellow::yellow_diamond,,
310,231634,Wanderwege Griesalp,46.5372696,7.7688525,red:white:red_bar,,
311,233163,Brunni - Furggelen,47.0449579,8.7202431,red:white:red_bar,,
312,233164,Furggelen - Zwäcken,47.0338658,8.7273620,red:white:red_bar,,
313,233165,Zwäcken - Müsliegg,47.0236034,8.7177184,yellow::yellow_diamond,,
314,233166,Müsliegg - Stäglerenweg,47.0240833,8.7100261,yellow::yellow_diamond,,
315,233167,Stäglerenweg - Holzegg,47.0271321,8.7014096,yellow::yellow_diamond,,
316,233240,Tour du Grand Chavalard,46.1821821,7.1192933,red:white:red_bar,,
317,237746,Sennhütten - Solbacher,47.5168786,8.1014304,yellow::yellow_diamond,,
318,238072,Sennhütten - Elfingen Postauto,47.5112778,8.1098767,yellow::yellow_diamond,,
319,240841,Schinberg Abz. - Solbacher,47.5215315,8.0809712,yellow::yellow_diamond,,
320,251372,Büel - Etzel Kulm,47.1756604,8.7563491,yellow::yellow_diamond,,
321,251466,Galgen - fixme,47.5398557,7.8162283,yellow::yellow_diamond,,
322,251468,Galgen - Chlei Sunnenberg,47.5338084,7.8266673,yellow::yellow_diamond,,
323,251469,Chlei Sunnenberg - Sunnenberg,47.5335153,7.8404002,yellow::yellow_diamond,,
324,251470,Sunnenberg - Spitzgraben,47.5387354,7.8716412,yellow::yellow_diamond,,
325,251474,Sunnenberg - Maisprach,47.5291088,7.8505010,yellow::yellow_diamond,,
326,251475,Sunnenberg - Egg,47.5332877,7.8534772,yellow::yellow_diamond,,
327,251477,Egg - Schönenberg,47.5232129,7.8584179,yellow::yellow_diamond,,
328,251479,,47.5099781,7.8604488,yellow::yellow_diamond,,
329,251676,Stockacher - Maisprach,47.5178944,7.8468660,yellow::yellow_diamond,,
330,251677,Stockacher - Rickenbacher-Höchi,47.5000602,7.8448398,yellow::yellow_diamond,,
331,251680,,47.4905691,7.8458410,yellow::yellow_diamond,,
332,251697,Chienberg - Wintersingerhöchi,47.4838747,7.8198943,yellow::yellow_diamond,,
333,251698,Wintersingerhöchi - fixme,47.4894977,7.8188481,yellow::yellow_diamond,,
334,251699,Wintersinger-Höchi - Sissacher-Flue,47.4828568,7.8169037,yellow::yellow_diamond,,
335,251700,Wintersingerhöchi - fixme,47.4817881,7.8075290,yellow::yellow_diamond,,
336,251701,Wintersingerhöchi - Hard,47.4870983,7.7998050,yellow::yellow_diamond,,
337,251719,Hard - fixme,47.4850313,7.8085668,yellow::yellow_diamond,,
338,251720,Hard - Grimstelucke,47.4874010,7.8032958,yellow::yellow_diamond,,
339,251721,Grimstelucke - fixme,47.4878349,7.7930551,yellow::yellow_diamond,,
340,251722,Grimstelucke - Schward,47.4856717,7.7951539,yellow::yellow_diamond,,
341,251723,Grimstelucke - Nusshof,47.4900382,7.8011321,yellow::yellow_diamond,,
342,251724,Nusshof - Tal,47.4994609,7.8045231,yellow::yellow_diamond,,
343,251725,Tal - fixme,47.5050731,7.8056465,yellow::yellow_diamond,,
344,251726,Tal - Magden,47.5174911,7.8117794,yellow::yellow_diamond,,
345,251743,Magden-Weid,47.5290459,7.7978014,yellow::yellow_diamond,,
